participant_id,observed_count,predicted_count,raw_residual,pearson_residual,deviance_residual,liking,mentism,interaction,quadrant
79,22.0,11.046835899065796,10.953164100934204,1.0493023402826582,0.8311832089156451,5.0,-4.0,1.199224360815857,lower_liking__low_mentism
80,2.0,8.187245858436073,-6.187245858436073,-0.7859633831549645,-1.1350329239871344,4.0,-3.0,1.6653260557311116,lower_liking__low_mentism
81,13.0,12.502555076536185,0.4974449234638154,0.042356853238155974,0.041832145533058175,7.0,4.0,8.419563343866706,high_liking__higher_mentism
82,11.0,16.03451365798148,-5.034513657981481,-0.3376438743655397,-0.3793798525530771,6.0,-4.0,-0.8516230968112616,high_liking__low_mentism
83,20.0,16.03451365798148,3.9654863420185187,0.26594866221886204,0.247342385668145,6.0,-4.0,-0.8516230968112616,high_liking__low_mentism
84,11.0,10.797854664237663,0.20214533576233684,0.019788740979600195,0.019672841869731374,5.0,-5.0,1.7839701235277212,lower_liking__low_mentism
85,22.0,13.232350871384051,8.767649128615949,0.7071506582360845,0.5964361997197442,6.0,3.0,2.055156564205689,high_liking__higher_mentism
86,10.0,12.186699457072015,-2.186699457072015,-0.19079671289860053,-0.20291562279835557,6.0,6.0,3.3009192760700965,high_liking__higher_mentism
87,12.0,13.600471893862558,-1.600471893862558,-0.1257379529900391,-0.13080084638661335,6.0,2.0,1.6399023269175534,high_liking__higher_mentism
88,5.0,10.797854664237663,-5.797854664237663,-0.5675730471607674,-0.7095229213530605,5.0,-5.0,1.7839701235277212,lower_liking__low_mentism
89,7.0,16.93907652827588,-9.93907652827588,-0.6321954445396354,-0.8192940627394186,6.0,-6.0,-1.682131571387533,high_liking__low_mentism
90,3.0,7.074604962870362,-4.074604962870362,-0.5928713572628946,-0.7521778831807587,4.0,-5.0,4.83481758115484,lower_liking__low_mentism
91,3.0,11.562154075017697,-8.562154075017697,-0.78546465075289,-1.132063972187674,5.0,-2.0,0.02973283539212874,lower_liking__low_mentism
92,10.0,15.17825530918501,-5.17825530918501,-0.36613147337446794,-0.41621441704809276,6.0,-2.0,-0.021114622234989992,high_liking__low_mentism
93,25.0,7.074604962870362,17.92539503712964,2.608216841136442,1.6784298667415263,4.0,-5.0,4.83481758115484,lower_liking__low_mentism
94,13.0,16.480590218382137,-3.4805902183821367,-0.22733252647762975,-0.2449189343238858,6.0,-5.0,-1.2668773340993973,high_liking__low_mentism
95,7.0,15.600510955076341,-8.600510955076341,-0.5922530852933032,-0.7501672557021882,6.0,-3.0,-0.4363688595231258,high_liking__low_mentism
96,37.0,16.03451365798148,20.96548634201852,1.4060678979893988,1.0523128989918966,6.0,-4.0,-0.8516230968112616,high_liking__low_mentism
97,11.0,11.56816337056328,-0.5681633705632798,-0.0520957329602119,-0.0529300306434265,7.0,5.0,9.834817581154843,high_liking__higher_mentism
99,10.0,13.56256169260277,-3.5625616926027703,-0.28063512821698877,-0.3083827536849246,5.0,5.0,-4.06348750359092,lower_liking__higher_mentism
100,4.0,16.93907652827588,-12.93907652827588,-0.8230166267916554,-1.2233827775292034,6.0,-6.0,-1.682131571387533,high_liking__low_mentism
101,108.0,21.534724401659254,86.46527559834075,4.358095957512395,2.401354243795318,7.0,-3.0,-1.4872163171502446,high_liking__low_mentism
102,0.0,11.56816337056328,-11.56816337056328,-1.060701870300962,-2.4101336375354645,7.0,5.0,9.834817581154843,high_liking__higher_mentism
103,90.0,27.185818142894565,62.81418185710544,2.5222796665066207,1.639005534487244,7.0,-6.0,-5.732979029014651,high_liking__low_mentism
201,5.0,4.635183278252017,0.3648167217479834,0.0780026185444587,0.07624502008404269,3.0,-5.0,7.8856650387819585,lower_liking__low_mentism
202,0.0,8.187245858436073,-8.187245858436073,-1.0400225885389993,-2.246164407346502,4.0,-3.0,1.6653260557311116,lower_liking__low_mentism
203,5.0,16.480590218382137,-11.480590218382137,-0.7498474155375651,-1.0504736130876624,6.0,-5.0,-1.2668773340993973,high_liking__low_mentism
204,1.0,25.154057207845277,-24.154057207845277,-1.0463874186495428,-2.1494527654747735,7.0,-5.0,-4.317724791726516,high_liking__low_mentism
205,16.0,7.074604962870362,8.925395037129638,1.298680759973077,0.9875946503678938,4.0,-5.0,4.83481758115484,lower_liking__low_mentism
206,10.0,16.93907652827588,-6.93907652827588,-0.4413742622876154,-0.5183634025991022,6.0,-6.0,-1.682131571387533,high_liking__low_mentism
207,21.0,10.797854664237663,10.202145335762337,0.9987250545468795,0.7980326701744573,5.0,-5.0,1.7839701235277212,lower_liking__low_mentism
208,5.0,19.925303947348617,-14.925303947348617,-0.8112508555950431,-1.1932460470445365,7.0,-2.0,-0.07196207986210873,high_liking__low_mentism
209,0.0,8.187245858436073,-8.187245858436073,-1.0400225885389993,-2.246164407346502,4.0,-3.0,1.6653260557311116,lower_liking__low_mentism
210,0.0,16.03451365798148,-16.03451365798148,-1.0753680857464751,-2.560095202531506,6.0,-4.0,-0.8516230968112616,high_liking__low_mentism
211,3.0,11.046835899065796,-8.046835899065796,-0.7708789590799694,-1.098355286841612,5.0,-4.0,1.199224360815857,lower_liking__low_mentism
212,10.0,11.046835899065796,-1.0468358990657958,-0.10028584878847498,-0.10346171981598157,5.0,-4.0,1.199224360815857,lower_liking__low_mentism
213,5.0,13.512420116712908,-8.512420116712908,-0.6729355497894953,-0.894418184791905,7.0,3.0,7.004309106578571,high_liking__higher_mentism
214,0.0,11.046835899065796,-11.046835899065796,-1.0582760063477528,-2.388559794613359,5.0,-4.0,1.199224360815857,lower_liking__low_mentism
215,0.0,12.958086565622025,-12.958086565622025,-1.066278217832192,-2.4628079587434573,5.0,3.0,-2.8939959781671925,lower_liking__higher_mentism
216,15.0,16.480590218382137,-1.4805902183821367,-0.09670380421264593,-0.09964840416529891,6.0,-5.0,-1.2668773340993973,high_liking__low_mentism
217,1.0,12.666028240179607,-11.666028240179607,-0.9811021556661864,-1.7647575046984936,5.0,2.0,-2.3092502154553283,lower_liking__higher_mentism
218,0.0,13.978833960317889,-13.978833960317889,-1.0697104849970815,-2.4976792218964947,6.0,1.0,1.2246480896294176,high_liking__higher_mentism
219,4.0,13.256879288291643,-9.256879288291643,-0.745287233909295,-1.0409458112785843,5.0,4.0,-3.4787417408790566,lower_liking__higher_mentism
220,5.0,18.4361652366276,-13.436165236627598,-0.7874294169628515,-1.1355525088791878,7.0,-1.0,1.343292157426027,high_liking__higher_mentism
