exp_sid,participant_number,n_full,n_leave_one_out,cooks_distance,full_beta_like_c,loo_beta_like_c,delta_beta_like_c,dfbetas_like_c,full_beta_ment_c,loo_beta_ment_c,delta_beta_ment_c,dfbetas_ment_c,full_beta_like_x_ment,loo_beta_like_x_ment,delta_beta_like_x_ment,dfbetas_like_x_ment,crosses_like_c,crosses_ment_c,crosses_like_x_ment,exclude_flag,max_abs_dfbetas,cooks_threshold,cooks_crosses_threshold
af0dfcdcede944e5adbf92a4c0ba9b92,37,99,98,0.004918390851588369,0.23888451651824907,0.24109296317251597,0.0022084466542668935,0.024628998990243314,0.05805440984513733,0.05962948750469003,0.0015750776595526983,0.06550688925858617,-0.037882458601102155,-0.03811315288075254,-0.00023069427965038275,-0.01021201856189037,False,False,False,False,0.06550688925858617,0.04040404040404041,False
d48744259ced44b59415148e3901862e,38,99,98,0.004937000970718882,0.23888451651824907,0.24030919371741272,0.001424677199163643,0.015888259393465776,0.05805440984513733,0.06004953335136847,0.0019951235062311418,0.08297643851859408,-0.037882458601102155,-0.03795757120693546,-7.511260583330237e-05,-0.003324968985638072,False,False,False,False,0.08297643851859408,0.04040404040404041,False
7d8eefccdb224f898923a6c601c8ab83,39,99,98,0.0007381627314832994,0.23888451651824907,0.24051552309574023,0.0016310065774911564,0.018189282169210726,0.05805440984513733,0.05784759942153895,-0.0002068104235983803,-0.008601167970363893,-0.037882458601102155,-0.03804363668813246,-0.0001611780870303045,-0.007134782964787399,False,False,False,False,0.018189282169210726,0.04040404040404041,False
fc090a6ff748439ea823340006f8409b,40,99,98,0.0009686001007949859,0.23888451651824907,0.24083609147492743,0.0019515749566783591,0.021764319072208247,0.05805440984513733,0.05704979535128019,-0.0010046144938571366,-0.04178154010219343,-0.037882458601102155,-0.03811942374859718,-0.00023696514749502184,-0.010489607667808671,False,False,False,False,0.04178154010219343,0.04040404040404041,False
7d6366e64e6c4cfdba0bab82b1604f44,41,99,98,0.0007294977122947078,0.23888451651824907,0.24000480449415762,0.001120287975908546,0.012493655381769901,0.05805440984513733,0.05840949017440389,0.00035508032926655914,0.014767657750775539,-0.037882458601102155,-0.03795684453486605,-7.43859337638958e-05,-0.003292801787247052,False,False,False,False,0.014767657750775539,0.04040404040404041,False
37a96095f39f4370a745a7e32ebf11d5,42,99,98,0.00042798648001536946,0.23888451651824907,0.239957895562351,0.0010733790441019297,0.011970518437589532,0.05805440984513733,0.058110535746899394,5.6125901762064945e-05,0.002334255208920931,-0.037882458601102155,-0.03796643938954633,-8.398078844417539e-05,-0.0037175320156781553,False,False,False,False,0.011970518437589532,0.04040404040404041,False
907a2daa3fe54a0ca3ead9847e09b46a,43,99,98,0.03019002688601352,0.23888451651824907,0.257229036036883,0.018344519518633945,0.20458142008004,0.05805440984513733,0.05283301022055172,-0.005221399624585607,-0.21715605253374426,-0.037882458601102155,-0.033193481257687264,0.004688977343414891,0.20756441702761058,False,False,False,False,0.21715605253374426,0.04040404040404041,False
91783553ab0449c09f5bc3434e2eaa89,44,99,98,0.0028516032283828034,0.23888451651824907,0.23832295744366774,-0.0005615590745813304,-0.0062626089944729565,0.05805440984513733,0.05626907567932214,-0.0017853341658151875,-0.07425137851478292,-0.037882458601102155,-0.03713377743842816,0.0007486811626739934,0.0331414629862141,False,False,False,False,0.07425137851478292,0.04040404040404041,False
cac2c0de502348bfad795df71f2a1e71,45,99,98,0.004306537667625466,0.23888451651824907,0.2331363800164278,-0.005748136501821266,-0.06410426433693141,0.05805440984513733,0.056949790271345786,-0.0011046195737915432,-0.04594071387805641,-0.037882458601102155,-0.03667782068256303,0.0012046379185391282,0.05332505341320953,False,False,False,False,0.06410426433693141,0.04040404040404041,False
dff5c0713e614e1fb873826cbbb41705,46,99,98,0.004392767249014822,0.23888451651824907,0.24308639983620153,0.0042018833179524595,0.04686016743715498,0.05805440984513733,0.055948273894205175,-0.0021061359509321545,-0.08759340446770122,-0.037882458601102155,-0.03844307390146995,-0.0005606153003677936,-0.024816453455681318,False,False,False,False,0.08759340446770122,0.04040404040404041,False
