exp_sid,participant_number,n_full,n_leave_one_out,cooks_distance,full_beta_like_c,loo_beta_like_c,delta_beta_like_c,dfbetas_like_c,full_beta_mentism_c,loo_beta_mentism_c,delta_beta_mentism_c,dfbetas_mentism_c,full_beta_like_x_mentism,loo_beta_like_x_mentism,delta_beta_like_x_mentism,dfbetas_like_x_mentism,crosses_like_c,crosses_mentism_c,crosses_like_x_mentism,dfbetas_exclude_flag,custom_exclude_flag,dfbetas_used_for_exclusion,exclude_flag,exclusion_reason,max_abs_dfbetas,cooks_threshold,cooks_crosses_threshold
4ffbdd7ec010402886737610a08d48fe,57,120,119,0.0004159472527614366,0.24918669886236264,0.24894094942942158,-0.00024574943294106144,-0.0026329232203294254,0.040955859270033076,0.04024025625361098,-0.000715603016422095,-0.027509946827787606,-0.053240677659993116,-0.05291300290086405,0.0003276747591290652,0.013298421263560074,False,False,False,False,False,False,False,,0.027509946827787606,1.0,False
e6e25c421e8c4061a2f8ad2efd66a109,58,120,119,0.0012060564472227068,0.24918669886236264,0.24879908783373778,-0.0003876110286248624,-0.004152807457207579,0.040955859270033076,0.039734133190455545,-0.0012217260795775314,-0.04696684993775211,-0.053240677659993116,-0.05269466640273471,0.000546011257258408,0.022159435572540916,False,False,False,False,False,False,False,,0.04696684993775211,1.0,False
4fd8825c09d445c9a86d8dc79e00cd98,59,120,119,0.002245709114398797,0.24918669886236264,0.24940509028766872,0.00021839142530608036,0.0023398135569538568,0.040955859270033076,0.04253763054598089,0.0015817712759478159,0.060808077518470637,-0.053240677659993116,-0.05340664625955563,-0.0001659685995625132,-0.006735704511912277,False,False,False,False,False,False,False,,0.060808077518470637,1.0,False
2a8b5848f5ae4523afca35451eabe58b,60,120,119,0.0018386495507366953,0.24918669886236264,0.25178910155381706,0.002602402691454425,0.027881759046099037,0.040955859270033076,0.04169407108450673,0.0007382118144736508,0.028379097485296323,-0.053240677659993116,-0.05322312412063932,1.755353935379428e-05,0.0007123965288436844,False,False,False,False,False,False,False,,0.028379097485296323,1.0,False
ab32926de2c04952b8c2e7e4119f53e2,61,120,119,0.0026405586249325665,0.24918669886236264,0.2522408200348592,0.0030541211724965656,0.0327214043040925,0.040955859270033076,0.03919364911260566,-0.0017622101574274185,-0.06774469449919257,-0.053240677659993116,-0.0536123159056679,-0.0003716382456747866,-0.015082644637535541,False,False,False,False,False,False,False,,0.06774469449919257,1.0,False
cf14b27dd2a94c1291f10b2cbb05dd64,62,120,119,0.0027858301710249425,0.24918669886236264,0.25071071446987175,0.001524015607509116,0.016328078698425973,0.040955859270033076,0.041962620615411055,0.001006761345377978,0.03870295463271743,-0.053240677659993116,-0.053624653386015644,-0.0003839757260225285,-0.01558335153186957,False,False,False,False,False,False,False,,0.03870295463271743,1.0,False
32015503ad8c45578f32bc2dcda58aed,63,120,119,0.0010837760685695691,0.24918669886236264,0.24539037543492032,-0.003796323427442322,-0.04067324992115323,0.040955859270033076,0.042180117147417616,0.0012242578773845395,0.047064179911845486,-0.053240677659993116,-0.054320575377543305,-0.0010798977175501892,-0.043826795837768245,False,False,False,False,False,False,False,,0.047064179911845486,1.0,False
9e259b7e4e614530b3f3da2205837a46,64,120,119,0.0007604580789040692,0.24918669886236264,0.248870022516562,-0.0003166763458006261,-0.0033928237156400976,0.040955859270033076,0.03998668256184157,-0.0009691767081915076,-0.037258087371381546,-0.053240677659993116,-0.05280338585491284,0.00043729180508027266,0.017747142485178502,False,False,False,False,False,False,False,,0.037258087371381546,1.0,False
eaf2b998190941bfad65f6b552861e4f,65,120,119,0.0009604711579997869,0.24918669886236264,0.24727570427091927,-0.0019109945914433657,-0.020474114521932166,0.040955859270033076,0.04041918484096115,-0.0005366744290719247,-0.020631390126636236,-0.053240677659993116,-0.05323201417545074,8.663484542377475e-06,0.00035160067672315655,False,False,False,False,False,False,False,,0.020631390126636236,1.0,False
86e5152601e44bc79e68c7fd0560dde1,66,120,119,0.0009120791834581932,0.24918669886236264,0.24771039226587407,-0.0014763065964885635,-0.015816931382919893,0.040955859270033076,0.04107895425214912,0.00012309498211604541,0.004732143849408344,-0.053240677659993116,-0.05299274242609005,0.00024793523390306826,0.010062255619828249,False,False,False,False,False,False,False,,0.015816931382919893,1.0,False
2691c893a7e44918a20165dac64aa688,67,120,119,0.0033959608703837867,0.24918669886236264,0.25270433285835353,0.003517633995990893,0.03768741240955721,0.040955859270033076,0.03922241525114492,-0.0017334440188881556,-0.06663883702864619,-0.053240677659993116,-0.05370679324794315,-0.000466115587950032,-0.018916932944566516,False,False,False,False,False,False,False,,0.06663883702864619,1.0,False
a4847afbee3440488223989d8a8cc3e4,68,120,119,0.0014496515346600666,0.24918669886236264,0.24952908378351277,0.00034238492115012953,0.003668261604506072,0.040955859270033076,0.04230677926348195,0.0013509199934488708,0.05193345519166001,-0.053240677659993116,-0.0538195163272305,-0.0005788386672373816,-0.02349171007562535,False,False,False,False,False,False,False,,0.05193345519166001,1.0,False
7359e266ef9948aca580b49b20692727,69,120,119,0.0003090245963549188,0.24918669886236264,0.25019217916167413,0.0010054802993114953,0.010772567797850977,0.040955859270033076,0.04034312647938542,-0.0006127327906476562,-0.02355530385357733,-0.053240677659993116,-0.053350233896940734,-0.00010955623694761801,-0.004446253336241784,False,False,False,False,False,False,False,,0.02355530385357733,1.0,False
8699d4cf905a4fa8bc11601c72ba7be4,70,120,119,0.00010643219404823233,0.24918669886236264,0.24910915934574446,-7.753951661818026e-05,-0.0008307469578010754,0.040955859270033076,0.04133732504470367,0.000381465774670596,0.014664699473009218,-0.053240677659993116,-0.05324763165549432,-6.953995501206289e-06,-0.0002822224143407937,False,False,False,False,False,False,False,,0.014664699473009218,1.0,False
856e3316894747d2b9c9ee1f0f216ce8,71,120,119,0.0027474237284523225,0.24918669886236264,0.25573748688782494,0.006550788025462301,0.07018417783219134,0.040955859270033076,0.041303348191030806,0.00034748892099772943,0.013358526334458961,-0.053240677659993116,-0.053513354198338525,-0.0002726765383454094,-0.011066361917056492,False,False,False,False,False,False,False,,0.07018417783219134,1.0,False
18ae6b1aeb664685b0fd2c4e318f50d4,72,120,119,0.0007494494573326369,0.24918669886236264,0.2467575868283576,-0.002429112034005032,-0.02602514847164418,0.040955859270033076,0.04086227736972938,-9.358190030369501e-05,-0.0035975716176683266,-0.053240677659993116,-0.0535117772444416,-0.0002710995844484865,-0.011002362488811751,False,False,False,False,False,False,False,,0.02602514847164418,1.0,False
75489e519b9a42568ddcff822ad0a78d,73,120,119,0.00018401135548646607,0.24918669886236264,0.24770871447053652,-0.0014779843918261149,-0.01583490703499091,0.040955859270033076,0.04109280122498169,0.00013694195494861477,0.005264463414317938,-0.053240677659993116,-0.053486100279161036,-0.0002454226191679204,-0.009960283135558065,False,False,False,False,False,False,False,,0.01583490703499091,1.0,False
9b45f7fbf159423e8d0647bc7bcac22c,74,120,119,0.00429142291386902,0.24918669886236264,0.24546337598458562,-0.003723322877777019,-0.03989113278659739,0.040955859270033076,0.03935827201398416,-0.0015975872560489157,-0.06141609168502072,-0.053240677659993116,-0.05149858916063984,0.0017420884993532768,0.07070128564183364,False,False,False,False,False,False,False,,0.07070128564183364,1.0,False
179b8c2a95e646eca2510d2513c9d519,75,120,119,0.011209314618315735,0.24918669886236264,0.2506153575724888,0.0014286587101261794,0.015306438947996444,0.040955859270033076,0.03647194106953712,-0.004483918200495957,-0.17237539312304134,-0.053240677659993116,-0.053115291964615896,0.00012538569537721977,0.005088679402657054,False,False,False,False,False,False,False,,0.17237539312304134,1.0,False
